Number_Of_Dependant,Years_At_Residence,Years_At_Business,Nb_Of_Products,DAY(BirthDate),DAY(Customer_Open_Date),DAY(Prod_Decision_Date),YEAR(BirthDate),YEAR(Customer_Open_Date),YEAR(Prod_Decision_Date),MONTH(BirthDate),MONTH(Customer_Open_Date),MONTH(Prod_Decision_Date),WEEKDAY(BirthDate),WEEKDAY(Customer_Open_Date),WEEKDAY(Prod_Decision_Date),Net_Annual_Income_transform,Customer_Type_Existing Client,Customer_Type_Non Existing Client,P_Client_NP_Client,P_Client_P_Client,Educational_Level_Diploma,Educational_Level_Master/PhD,Educational_Level_Secondary or Less,Educational_Level_University,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Separated,Marital_Status_Single,Marital_Status_Widowed,Prod_Sub_Category_C,Prod_Sub_Category_G,Prod_Sub_Category_P,Source_Branch,Source_Sales,Type_Of_Residence_Company,Type_Of_Residence_New rent,Type_Of_Residence_Old rent,Type_Of_Residence_Owned,Type_Of_Residence_Parents,Prod_Category_A,Prod_Category_B,Prod_Category_C,Prod_Category_D,Prod_Category_E,Prod_Category_F,Prod_Category_G,Prod_Category_H,Prod_Category_I,Prod_Category_J,Prod_Category_K,Prod_Category_L,Prod_Category_M,KMeans 2,KMeans 3,Agglomerative Clustering Cosine,Agglomerative Clustering Euclidean,DBSCAN eps=3,Y
2.0,20,10.0,1,4,6,22,1963,2008,2012,12,4,2,2,6,2,1000.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,201,0
3.0,20,20.0,1,11,21,2,1958,2008,2012,10,4,2,5,0,3,600.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,22,1.0,1,29,29,22,1977,2008,2012,6,5,2,2,3,2,18.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,15,1.0,2,22,4,15,1974,2008,2012,6,6,2,5,2,2,36.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,5,4.0,1,22,25,16,1984,2008,2012,12,8,2,5,0,3,36.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,22,2.0,1,7,27,13,1979,2008,2012,7,8,2,5,2,0,18.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,177,0
0.0,25,40.0,1,9,18,7,1948,2008,2012,7,9,2,4,3,1,150.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,10,10.0,1,20,14,16,1966,2008,2012,10,10,2,3,1,3,36.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,161,0
0.0,10,3.0,1,9,21,7,1972,2008,2012,4,10,2,6,1,1,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
4.0,12,26.0,1,18,30,16,1963,2008,2012,3,11,2,0,6,3,32.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2.0,40,12.0,1,24,4,12,1967,2008,2012,1,12,2,1,3,6,35.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,5,1.0,1,22,4,23,1978,2008,2012,8,12,2,1,3,3,25.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
2.0,22,35.0,1,21,24,31,1956,2009,2012,8,2,1,1,1,1,23412.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0.0,25,25.0,1,15,1,9,1959,2009,2012,4,3,2,2,6,3,48.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,10,3.0,1,8,10,13,1973,2009,2012,2,3,2,3,1,0,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,162,0
2.0,35,1.0,1,31,15,1,1966,2009,2012,1,3,2,0,6,2,25.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,10,10.0,1,17,15,21,1949,2009,2012,8,3,2,2,6,1,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
0.0,22,2.0,1,13,16,19,1962,2009,2012,8,3,2,0,0,6,18.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
0.0,5,2.0,1,20,17,23,1980,2009,2012,1,3,2,6,1,3,124.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
0.0,9,1.0,1,24,19,8,1972,2009,2012,6,3,2,5,3,2,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
3.0,25,2.0,1,11,26,19,1961,2009,2012,1,3,2,2,3,6,18.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
3.0,35,1.0,1,5,29,27,1958,2009,2012,2,3,2,2,6,0,25.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3.0,10,3.0,1,15,24,31,1964,2012,2012,7,1,1,2,1,1,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0
3.0,22,2.0,1,21,13,9,1980,2009,2012,9,4,2,6,0,3,18.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
3.0,22,2.0,1,27,13,30,1955,2009,2012,11,4,1,6,0,0,18.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,24,10.0,1,25,1,12,1987,2009,2012,7,6,2,5,0,6,50.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,4,4.0,1,6,11,21,1952,2009,2012,10,6,2,0,3,1,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
3.0,27,2.0,1,10,16,14,1953,2009,2012,1,9,2,5,2,1,2146.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.0,10,3.0,1,16,30,20,1977,2009,2012,5,9,2,0,2,0,36.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,10,1.0,1,26,16,21,1971,2009,2012,1,11,2,1,0,1,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
2.0,4,8.0,3,22,24,15,1978,2009,2012,4,11,2,5,1,2,150.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,20,3.0,1,23,4,13,1987,2010,2012,8,1,2,6,0,0,40356.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,1,1.0,1,1,1,14,1976,2010,2012,5,2,2,5,0,1,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
1.0,30,2.0,1,19,16,21,1971,2010,2012,8,2,2,3,1,1,18.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,4,10.0,1,18,25,19,1982,2010,2012,2,2,2,3,3,6,36.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,20,3.0,1,25,13,16,1988,2012,2012,2,2,2,3,0,3,48.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0
0.0,15,1.0,1,10,12,8,1962,2010,2012,4,4,2,1,0,2,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
0.0,10,3.0,1,12,29,26,1966,2010,2012,7,4,2,1,3,6,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
0.0,33,2.0,1,27,29,22,1978,2010,2012,5,4,2,5,3,2,75.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.0,3,23.0,1,7,16,14,1963,2010,2012,10,6,2,0,2,1,45.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,2,20.0,1,12,21,15,1957,2010,2012,3,6,2,1,0,2,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,10,10.0,1,28,21,27,1963,2010,2012,4,6,2,6,0,0,50.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
2.0,25,8.0,1,15,27,19,1978,2010,2012,11,7,2,2,1,6,18.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,20,3.0,1,10,19,20,1956,2010,2012,4,8,2,1,3,0,250.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,199,0
3.0,11,15.0,1,21,29,9,1972,2010,2012,3,9,2,1,2,3,18.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
1.0,0,2.0,1,4,17,26,1987,2010,2012,7,10,1,5,6,3,33552.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,6,1.0,1,29,19,13,1978,2010,2012,9,10,2,4,1,0,36.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,10,3.0,1,11,20,31,1970,2010,2012,1,10,1,6,2,1,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
3.0,23,29.0,1,26,20,31,1958,2010,2012,1,10,1,6,2,1,80.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,10,10.0,1,7,31,22,1950,2010,2012,1,10,2,5,6,2,1000.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,20,15.0,1,16,8,31,1958,2010,2012,11,11,1,6,0,1,18.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,10,3.0,2,23,23,15,1967,2010,2012,2,11,2,3,1,2,36.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,10,22.0,1,11,9,23,1962,2010,2012,7,12,2,2,3,3,50.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,4,3.0,1,12,15,7,1968,2010,2012,7,12,2,4,2,1,70.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,174,1
0.0,25,3.0,1,10,6,29,1987,2011,2012,12,1,1,3,3,6,4218.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
2.0,10,2.0,1,5,12,7,1956,2011,2012,9,1,2,2,2,1,36.0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
2.0,25,2.0,2,9,24,15,1973,2011,2012,9,1,2,6,0,2,18.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,2,4.0,1,20,26,1,1983,2011,2012,6,1,2,0,2,2,12.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,10,15.0,1,2,27,1,1954,2011,2012,10,1,2,5,3,2,65.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,202,0
2.0,10,10.0,1,15,3,30,1985,2011,2012,3,3,1,4,3,0,18.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,10,1.0,1,4,27,21,1960,2011,2012,11,3,2,4,6,1,1131.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,30,22.0,1,3,18,16,1970,2011,2012,1,4,2,5,0,3,4000.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,10,3.0,1,15,9,9,1950,2011,2012,6,5,2,3,0,3,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,162,0
0.0,1,1.0,1,28,11,23,1947,2011,2012,7,5,2,0,2,3,25.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
0.0,10,10.0,1,18,18,16,1961,2011,2012,1,5,2,2,2,3,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
0.0,50,19.0,1,1,7,26,1957,2011,2012,5,6,2,2,1,6,18.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,0,0.0,1,3,8,31,1988,2011,2012,4,6,1,6,2,1,36.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,15,1.0,1,13,14,19,1956,2011,2012,6,6,2,2,1,6,36.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,164,0
0.0,15,1.0,2,1,10,29,1976,2011,2012,1,7,1,3,6,6,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,1,1.0,1,24,20,23,1960,2011,2012,5,7,2,1,2,3,36.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1
1.0,30,30.0,1,22,17,30,1980,2011,2012,10,8,1,2,2,0,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
2.0,14,15.0,1,28,21,1,1975,2011,2012,10,8,2,1,6,2,291.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.0,3,5.0,1,5,21,9,1990,2011,2012,10,8,2,4,6,3,36.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,15,1.0,1,15,24,31,1966,2011,2012,5,8,1,6,2,1,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
2.0,20,1.0,1,11,12,16,1961,2011,2012,11,10,2,5,2,3,25.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,20,1.0,1,25,26,12,1974,2011,2012,5,10,2,5,2,6,25.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,45,2.0,1,21,2,1,1967,2011,2012,5,11,2,6,2,2,72.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,10,15.0,1,17,2,20,1971,2011,2012,1,11,2,6,2,0,30.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.0,25,1.0,1,15,13,31,1966,2011,2012,3,11,1,1,6,1,177.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,15,5.0,1,24,28,1,1978,2011,2012,12,11,2,6,0,2,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,30,10.0,1,12,1,24,1964,2011,2012,6,12,1,4,3,1,50.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,28,5.0,1,15,7,4,1982,2011,2012,12,12,1,2,2,2,240.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,10,1.0,1,1,8,20,1987,2011,2012,6,12,2,0,3,0,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
2.0,10,3.0,1,1,13,31,1977,2011,2012,1,12,1,5,1,1,50.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.0,12,2.0,1,18,25,18,1963,2011,2012,7,12,1,3,6,2,18.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
1.0,0,2.0,1,4,2,31,1981,2012,2012,9,1,1,4,0,1,42.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2.0,10,6.0,1,7,2,26,1967,2012,2012,6,1,2,2,0,6,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
0.0,10,2.0,1,14,3,12,1982,2012,2012,11,1,2,6,1,6,4992.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0
3.0,10,1.0,1,28,28,1,1949,2011,2012,10,12,2,4,2,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,22,98.0,1,7,3,9,1982,2012,2012,1,1,2,3,1,3,18.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,5,2.0,2,2,2,5,1981,2012,2012,2,1,1,0,0,3,100.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,16,0
1.0,5,10.0,1,7,3,5,1982,2012,2012,9,1,1,1,1,3,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,14,0
4.0,7,3.0,1,9,10,27,1956,2012,2012,3,1,2,4,1,0,120.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1,1.0,1,7,9,1,1989,2012,2012,9,1,2,3,0,2,144.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,191,0
0.0,10,10.0,1,11,11,14,1980,2012,2012,9,1,2,3,2,1,50.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203,1
0.0,15,1.0,2,18,12,12,1968,2012,2012,10,1,2,4,3,6,60.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0
3.0,14,14.0,1,17,6,20,1972,2012,2012,2,1,2,3,4,0,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,15,1.0,1,2,10,19,1983,2012,2012,7,1,1,5,1,3,30.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
2.0,10,1.0,1,9,3,12,1973,2012,2012,1,1,1,1,1,3,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
2.0,17,20.0,1,23,15,6,1961,2012,2012,3,1,2,3,6,0,220.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,15,1.0,1,3,15,12,1978,2012,2012,7,1,2,0,6,6,48.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,204,0
0.0,1,1.0,1,21,16,19,1978,2012,2012,5,1,2,6,0,6,69.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,204,1
0.0,10,4.0,1,15,16,19,1968,2012,2012,1,1,2,0,0,6,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
2.0,2,20.0,1,16,15,24,1959,2012,2012,7,1,1,3,6,1,500.0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
